depth (m abs)	year
28.091	1733.358453
28.092	1733.357117
28.093	1733.355782
28.094	1733.354448
28.095	1733.353112
28.096	1733.351777
28.097	1733.350442
28.098	1733.349106
28.099	1733.347771
28.1	1733.346436
28.101	1733.345101
28.102	1733.343766
28.103	1733.34243
28.104	1733.341095
28.105	1733.33976
28.106	1733.338424
28.107	1733.33709
28.108	1733.335755
28.109	1733.334419
28.11	1733.333084
28.111	1733.331749
28.112	1733.330413
28.113	1733.329079
28.114	1733.327743
28.115	1733.326408
28.116	1733.325073
28.117	1733.323737
28.118	1733.322402
28.119	1733.321068
28.12	1733.319732
28.121	1733.318397
28.122	1733.317062
28.123	1733.315726
28.124	1733.314391
28.125	1733.313057
28.126	1733.311721
28.127	1733.310386
28.128	1733.309051
28.129	1733.307715
28.13	1733.30638
28.131	1733.305045
28.132	1733.30371
28.133	1733.302375
28.134	1733.301039
28.135	1733.299704
28.136	1733.298369
28.137	1733.297034
28.138	1733.295699
28.139	1733.294364
28.14	1733.293028
28.141	1733.291693
28.142	1733.290358
28.143	1733.289023
28.144	1733.287688
28.145	1733.286352
28.146	1733.285017
28.147	1733.283682
28.148	1733.282346
28.149	1733.281012
28.15	1733.279677
28.151	1733.278341
28.152	1733.277006
28.153	1733.275671
28.154	1733.274335
28.155	1733.273001
28.156	1733.271665
28.157	1733.27033
28.158	1733.268995
28.159	1733.267659
28.16	1733.266324
28.161	1733.26499
28.162	1733.263654
28.163	1733.262319
28.164	1733.260984
28.165	1733.259648
28.166	1733.258313
28.167	1733.256979
28.168	1733.255643
28.169	1733.254308
28.17	1733.252973
28.171	1733.251637
28.172	1733.250302
28.173	1733.248967
28.174	1733.247632
28.175	1733.246297
28.176	1733.244961
28.177	1733.243626
28.178	1733.242291
28.179	1733.240956
28.18	1733.239621
28.181	1733.238286
28.182	1733.23695
28.183	1733.235615
28.184	1733.23428
28.185	1733.232945
28.186	1733.23161
28.187	1733.230274
28.188	1733.228939
28.189	1733.227604
28.19	1733.226268
28.191	1733.224934
28.192	1733.223599
28.193	1733.222263
28.194	1733.220928
28.195	1733.219593
28.196	1733.218257
28.197	1733.216923
28.198	1733.215587
28.199	1733.214252
28.2	1733.212917
28.201	1733.211581
28.202	1733.210246
28.203	1733.208912
28.204	1733.207576
28.205	1733.206241
28.206	1733.204906
28.207	1733.20357
28.208	1733.202235
28.209	1733.200901
28.21	1733.199565
28.211	1733.19823
28.212	1733.196894
28.213	1733.195559
28.214	1733.194224
28.215	1733.192889
28.216	1733.191554
28.217	1733.190219
28.218	1733.188883
28.219	1733.187548
28.22	1733.186213
28.221	1733.184773
28.222	1733.183332
28.223	1733.181892
28.224	1733.180452
28.225	1733.179011
28.226	1733.177571
28.227	1733.17613
28.228	1733.17469
28.229	1733.173249
28.23	1733.171809
28.231	1733.170368
28.232	1733.168928
28.233	1733.167487
28.234	1733.166047
28.235	1733.164606
28.236	1733.163166
28.237	1733.161725
28.238	1733.160285
28.239	1733.158844
28.24	1733.157404
28.241	1733.155963
28.242	1733.154523
28.243	1733.153082
28.244	1733.151641
28.245	1733.150201
28.246	1733.14876
28.247	1733.14732
28.248	1733.145879
28.249	1733.144439
28.25	1733.142998
28.251	1733.141558
28.252	1733.140117
28.253	1733.138677
28.254	1733.137236
28.255	1733.135796
28.256	1733.134355
28.257	1733.132915
28.258	1733.131475
28.259	1733.130034
28.26	1733.128594
28.261	1733.127153
28.262	1733.125713
28.263	1733.124272
28.264	1733.122832
28.265	1733.121391
28.266	1733.119951
28.267	1733.11851
28.268	1733.11707
28.269	1733.115629
28.27	1733.114189
28.271	1733.112748
28.272	1733.111308
28.273	1733.109867
28.274	1733.108427
28.275	1733.106987
28.276	1733.105546
28.277	1733.104106
28.278	1733.102665
28.279	1733.101225
28.28	1733.099784
28.281	1733.098344
28.282	1733.096903
28.283	1733.095463
28.284	1733.094022
28.285	1733.092582
28.286	1733.091141
28.287	1733.089701
28.288	1733.08826
28.289	1733.08682
28.29	1733.08538
28.291	1733.083939
28.292	1733.082499
28.293	1733.081058
28.294	1733.079618
28.295	1733.078177
28.296	1733.076737
28.297	1733.075296
28.298	1733.073856
28.299	1733.072415
28.3	1733.070975
28.301	1733.069534
28.302	1733.068094
28.303	1733.066653
28.304	1733.065213
28.305	1733.063772
28.306	1733.062332
28.307	1733.060892
28.308	1733.059451
28.309	1733.058011
28.31	1733.05657
28.311	1733.05513
28.312	1733.053689
28.313	1733.052249
28.314	1733.050808
28.315	1733.049368
28.316	1733.047927
28.317	1733.046487
28.318	1733.045046
28.319	1733.043606
28.32	1733.042165
28.321	1733.040725
28.322	1733.039284
28.323	1733.037844
28.324	1733.036404
28.325	1733.034963
28.326	1733.033523
28.327	1733.032082
28.328	1733.030642
28.329	1733.029201
28.33	1733.027761
28.331	1733.02632
28.332	1733.02488
28.333	1733.023439
28.334	1733.021999
28.335	1733.020558
28.336	1733.019118
28.337	1733.017677
28.338	1733.016237
28.339	1733.014796
28.34	1733.013356
28.341	1733.011916
28.342	1733.010475
28.343	1733.009035
28.344	1733.007594
28.345	1733.006154
28.346	1733.004713
28.347	1733.003273
28.348	1733.001832
28.349	1733.000392
28.35	1732.998951
28.351	1732.997511
28.352	1732.99607
28.353	1732.99463
28.354	1732.993189
28.355	1732.991749
28.356	1732.990309
28.357	1732.988868
28.358	1732.987428
28.359	1732.985987
28.36	1732.984547
28.361	1732.983106
28.362	1732.981666
28.363	1732.980225
28.364	1732.978785
28.365	1732.977344
28.366	1732.975904
28.367	1732.974463
28.368	1732.973023
28.369	1732.971582
28.37	1732.970142
28.371	1732.968701
28.372	1732.967261
28.373	1732.965821
28.374	1732.96438
28.375	1732.96294
28.376	1732.961499
28.377	1732.960059
28.378	1732.958618
28.379	1732.957178
28.38	1732.955737
28.381	1732.954297
28.382	1732.952856
28.383	1732.951416
28.384	1732.949975
28.385	1732.948535
28.386	1732.947094
28.387	1732.945654
28.388	1732.944213
28.389	1732.942773
28.39	1732.941333
28.391	1732.939892
28.392	1732.938452
28.393	1732.937011
28.394	1732.935571
28.395	1732.93413
28.396	1732.93269
28.397	1732.931249
28.398	1732.929809
28.399	1732.928368
28.4	1732.926928
28.401	1732.925487
28.402	1732.924047
28.403	1732.922606
28.404	1732.921166
28.405	1732.919725
28.406	1732.918285
28.407	1732.916845
28.408	1732.915404
28.409	1732.913964
28.41	1732.912523
28.411	1732.911083
28.412	1732.909642
28.413	1732.908201
28.414	1732.906761
28.415	1732.90532
28.416	1732.90388
28.417	1732.902439
28.418	1732.900999
28.419	1732.899558
28.42	1732.898118
28.421	1732.896677
28.422	1732.895237
28.423	1732.893796
28.424	1732.892356
28.425	1732.890915
28.426	1732.889475
28.427	1732.888034
28.428	1732.886594
28.429	1732.885153
28.43	1732.883713
28.431	1732.882272
28.432	1732.880832
28.433	1732.879391
28.434	1732.877951
28.435	1732.87651
28.436	1732.87507
28.437	1732.873629
28.438	1732.872189
28.439	1732.870749
28.44	1732.869308
28.441	1732.867868
28.442	1732.866427
28.443	1732.864987
28.444	1732.863546
28.445	1732.862106
28.446	1732.860665
28.447	1732.859225
28.448	1732.857784
28.449	1732.856344
28.45	1732.854903
28.451	1732.853463
28.452	1732.852022
28.453	1732.850582
28.454	1732.849141
28.455	1732.847701
28.456	1732.846261
28.457	1732.84482
28.458	1732.84338
28.459	1732.841939
28.46	1732.840499
28.461	1732.839058
28.462	1732.837618
28.463	1732.836177
28.464	1732.834737
28.465	1732.833296
28.466	1732.831856
28.467	1732.830415
28.468	1732.828975
28.469	1732.827534
28.47	1732.826094
28.471	1732.824653
28.472	1732.823213
28.473	1732.821773
28.474	1732.820332
28.475	1732.818892
28.476	1732.817451
28.477	1732.816011
28.478	1732.81457
28.479	1732.81313
28.48	1732.811689
28.481	1732.810249
28.482	1732.808808
28.483	1732.807368
28.484	1732.805927
28.485	1732.804487
28.486	1732.803046
28.487	1732.801606
28.488	1732.800165
28.489	1732.798725
28.49	1732.797285
28.491	1732.795901
28.492	1732.794519
28.493	1732.793136
28.494	1732.791753
28.495	1732.79037
28.496	1732.788987
28.497	1732.787605
28.498	1732.786222
28.499	1732.784839
28.5	1732.783456
28.501	1732.782074
28.502	1732.78069
28.503	1732.779307
28.504	1732.777924
28.505	1732.776542
28.506	1732.775159
28.507	1732.773776
28.508	1732.772393
28.509	1732.771011
28.51	1732.769628
28.511	1732.768245
28.512	1732.766862
28.513	1732.765479
28.514	1732.764096
28.515	1732.762713
28.516	1732.76133
28.517	1732.759947
28.518	1732.758565
28.519	1732.757182
28.52	1732.755799
28.521	1732.754416
28.522	1732.753034
28.523	1732.751651
28.524	1732.750267
28.525	1732.748884
28.526	1732.747502
28.527	1732.746119
28.528	1732.744736
28.529	1732.743353
28.53	1732.74197
28.531	1732.740588
28.532	1732.739205
28.533	1732.737822
28.534	1732.736439
28.535	1732.735056
28.536	1732.733673
28.537	1732.73229
28.538	1732.730907
28.539	1732.729525
28.54	1732.728142
28.541	1732.726759
28.542	1732.725376
28.543	1732.723993
28.544	1732.722611
28.545	1732.721228
28.546	1732.719738
28.547	1732.717406
28.548	1732.715075
28.549	1732.712742
28.55	1732.710411
28.551	1732.708079
28.552	1732.705748
28.553	1732.703416
28.554	1732.701084
28.555	1732.698753
28.556	1732.69642
28.557	1732.694089
28.558	1732.691757
28.559	1732.689426
28.56	1732.687094
28.561	1732.684762
28.562	1732.682431
28.563	1732.680098
28.564	1732.677767
28.565	1732.675435
28.566	1732.673104
28.567	1732.670771
28.568	1732.66844
28.569	1732.666108
28.57	1732.663776
28.571	1732.661445
28.572	1732.659113
28.573	1732.656782
28.574	1732.654449
28.575	1732.652118
28.576	1732.649786
28.577	1732.647454
28.578	1732.645123
28.579	1732.642791
28.58	1732.64046
28.581	1732.638127
28.582	1732.635796
28.583	1732.633464
28.584	1732.631132
28.585	1732.6288
28.586	1732.626469
28.587	1732.624137
28.588	1732.621805
28.589	1732.619474
28.59	1732.617142
28.591	1732.61481
28.592	1732.612478
28.593	1732.610147
28.594	1732.607815
28.595	1732.605483
28.596	1732.603151
28.597	1732.60082
28.598	1732.598488
28.599	1732.596156
28.6	1732.593825
28.601	1732.591493
28.602	1732.589161
28.603	1732.586829
28.604	1732.584498
28.605	1732.582166
28.606	1732.579834
28.607	1732.577503
28.608	1732.575171
28.609	1732.572839
28.61	1732.570507
28.611	1732.568176
28.612	1732.565843
28.613	1732.563512
28.614	1732.56118
28.615	1732.558849
28.616	1732.556517
28.617	1732.554185
28.618	1732.551854
28.619	1732.549521
28.62	1732.54719
28.621	1732.544858
28.622	1732.542527
28.623	1732.540195
28.624	1732.537863
28.625	1732.535532
28.626	1732.533199
28.627	1732.530868
28.628	1732.528536
28.629	1732.526205
28.63	1732.523872
28.631	1732.521541
28.632	1732.519209
28.633	1732.516877
28.634	1732.514546
28.635	1732.512214
28.636	1732.509883
28.637	1732.50755
28.638	1732.505219
28.639	1732.502887
28.64	1732.500555
28.641	1732.498223
28.642	1732.495892
28.643	1732.493561
28.644	1732.491228
28.645	1732.488897
28.646	1732.486565
28.647	1732.484233
28.648	1732.481901
28.649	1732.47957
28.65	1732.477238
28.651	1732.474906
28.652	1732.472575
28.653	1732.470243
28.654	1732.467911
28.655	1732.465579
28.656	1732.463248
28.657	1732.460916
28.658	1732.458584
28.659	1732.456252
28.66	1732.453921
28.661	1732.451589
28.662	1732.449257
28.663	1732.446926
28.664	1732.444594
28.665	1732.442262
28.666	1732.43993
28.667	1732.437599
28.668	1732.435266
28.669	1732.432935
28.67	1732.430604
28.671	1732.428272
28.672	1732.42594
28.673	1732.423608
28.674	1732.421277
28.675	1732.418944
28.676	1732.416613
28.677	1732.414281
28.678	1732.41195
28.679	1732.409618
28.68	1732.407286
28.681	1732.404955
28.682	1732.402622
28.683	1732.400291
28.684	1732.397959
28.685	1732.395628
28.686	1732.393295
28.687	1732.390964
28.688	1732.388633
28.689	1732.3863
28.69	1732.383969
28.691	1732.381637
28.692	1732.379306
28.693	1732.376973
28.694	1732.374642
28.695	1732.37231
28.696	1732.369978
28.697	1732.367647
28.698	1732.365315
28.699	1732.362984
28.7	1732.360651
28.701	1732.35832
28.702	1732.355988
28.703	1732.353656
28.704	1732.351324
28.705	1732.348993
28.706	1732.346661
28.707	1732.344329
28.708	1732.341998
28.709	1732.339666
28.71	1732.337334
28.711	1732.335002
28.712	1732.332671
28.713	1732.330339
28.714	1732.328007
28.715	1732.325676
28.716	1732.323344
28.717	1732.321012
28.718	1732.31868
28.719	1732.316349
28.72	1732.314017
28.721	1732.311685
28.722	1732.309353
28.723	1732.307022
28.724	1732.30469
28.725	1732.302358
28.726	1732.300027
28.727	1732.297694
28.728	1732.295363
28.729	1732.293031
28.73	1732.2907
28.731	1732.288367
28.732	1732.286036
28.733	1732.283705
28.734	1732.281372
28.735	1732.279041
28.736	1732.276709
28.737	1732.274378
28.738	1732.272045
28.739	1732.269714
28.74	1732.267382
28.741	1732.26505
28.742	1732.262719
28.743	1732.260387
28.744	1732.258056
28.745	1732.255723
28.746	1732.253392
28.747	1732.25106
28.748	1732.248728
28.749	1732.246396
28.75	1732.244065
28.751	1732.241733
28.752	1732.239401
28.753	1732.23707
28.754	1732.234738
28.755	1732.232406
28.756	1732.230074
28.757	1732.227743
28.758	1732.225411
28.759	1732.223079
28.76	1732.220748
28.761	1732.218416
28.762	1732.216084
28.763	1732.213752
28.764	1732.211421
28.765	1732.209089
28.766	1732.206757
28.767	1732.204425
28.768	1732.202094
28.769	1732.199762
28.77	1732.19743
28.771	1732.195099
28.772	1732.192767
28.773	1732.190435
28.774	1732.188103
28.775	1732.185772
28.776	1732.183439
28.777	1732.181108
28.778	1732.178776
28.779	1732.176445
28.78	1732.174113
28.781	1732.171781
28.782	1732.16945
28.783	1732.167117
28.784	1732.164786
28.785	1732.162454
28.786	1732.160123
28.787	1732.157791
28.788	1732.155459
28.789	1732.153128
28.79	1732.150795
28.791	1732.148464
28.792	1732.146132
28.793	1732.143801
28.794	1732.141468
28.795	1732.139137
28.796	1732.136805
28.797	1732.134473
28.798	1732.132142
28.799	1732.12981
28.8	1732.127479
28.801	1732.125146
28.802	1732.122815
28.803	1732.120483
28.804	1732.118151
28.805	1732.11582
28.806	1732.113488
28.807	1732.111157
28.808	1732.108824
28.809	1732.106493
28.81	1732.104161
28.811	1732.101829
28.812	1732.099497
28.813	1732.097166
28.814	1732.094834
28.815	1732.092502
28.816	1732.090171
28.817	1732.087839
28.818	1732.085507
28.819	1732.083175
28.82	1732.080844
28.821	1732.078512
28.822	1732.07618
28.823	1732.073848
28.824	1732.071517
28.825	1732.069185
28.826	1732.066853
28.827	1732.064522
28.828	1732.06219
28.829	1732.059858
28.83	1732.057526
28.831	1732.055195
28.832	1732.052863
28.833	1732.050531
28.834	1732.0482
28.835	1732.045868
28.836	1732.043536
28.837	1732.041204
28.838	1732.038873
28.839	1732.03654
28.84	1732.034209
28.841	1732.031877
28.842	1732.029546
28.843	1732.027214
28.844	1732.024882
28.845	1732.022551
28.846	1732.020218
28.847	1732.017887
28.848	1732.015555
28.849	1732.013224
28.85	1732.010892
28.851	1732.00856
28.852	1732.006229
28.853	1732.003896
28.854	1732.001565
28.855	1731.999233
28.856	1731.996902
28.857	1731.994569
28.858	1731.992238
28.859	1731.989906
28.86	1731.987574
28.861	1731.985243
28.862	1731.982911
28.863	1731.98058
28.864	1731.978247
28.865	1731.975916
28.866	1731.973584
28.867	1731.971252
28.868	1731.96892
28.869	1731.966589
28.87	1731.964258
28.871	1731.961925
28.872	1731.959594
28.873	1731.957262
28.874	1731.95493
28.875	1731.952598
28.876	1731.950267
28.877	1731.947935
28.878	1731.945603
28.879	1731.943272
28.88	1731.94094
28.881	1731.938608
28.882	1731.936276
28.883	1731.933945
28.884	1731.931613
28.885	1731.929281
28.886	1731.926949
28.887	1731.924618
28.888	1731.922286
28.889	1731.919954
28.89	1731.917623
28.891	1731.915291
28.892	1731.912959
28.893	1731.910627
28.894	1731.908296
28.895	1731.905963
28.896	1731.903632
28.897	1731.901301
28.898	1731.898969
28.899	1731.896637
28.9	1731.894305
28.901	1731.891974
28.902	1731.889641
28.903	1731.88731
28.904	1731.884978
28.905	1731.882646
28.906	1731.880315
28.907	1731.877983
28.908	1731.875652
28.909	1731.873319
28.91	1731.870988
28.911	1731.868656
28.912	1731.866324
28.913	1731.863992
28.914	1731.861661
28.915	1731.85933
28.916	1731.856997
28.917	1731.854666
28.918	1731.852334
28.919	1731.850002
28.92	1731.84767
28.921	1731.845339
28.922	1731.843007
28.923	1731.840675
28.924	1731.838344
28.925	1731.836012
28.926	1731.83368
28.927	1731.831348
28.928	1731.829017
28.929	1731.826685
28.93	1731.823842
28.931	1731.819667
28.932	1731.815492
28.933	1731.811317
28.934	1731.807142
28.935	1731.802968
28.936	1731.798793
28.937	1731.794617
28.938	1731.790442
28.939	1731.786268
28.94	1731.782093
28.941	1731.777918
28.942	1731.773743
28.943	1731.769568
28.944	1731.765393
28.945	1731.761219
28.946	1731.757044
28.947	1731.752868
28.948	1731.748693
28.949	1731.744519
28.95	1731.740344
28.951	1731.736169
28.952	1731.731994
28.953	1731.727819
28.954	1731.723644
28.955	1731.71947
28.956	1731.715294
28.957	1731.711119
28.958	1731.706944
28.959	1731.70277
28.96	1731.698595
28.961	1731.69442
28.962	1731.690245
28.963	1731.68607
28.964	1731.681895
28.965	1731.67772
28.966	1731.673545
28.967	1731.66937
